,territory_id,min_time_to_hub,municipal_district_name,accessibility_category,year,period,okved_name,okved_letter,value
253,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Спорт и досуг,R,120265.9
254,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Гостиницы и общепит,I,99460.8
255,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Операции с недвижимостью,L,107030.3
256,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Научная и проф. деятельность,M,166376.5
257,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Финансы и страхование,K,167521.8
258,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Услуги ЖКХ,D,127726.5
259,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Обрабатывающие производства,C,91173.6
260,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Образование,P,123196.7
261,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Прочие услуги,S,103605.0
262,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Сельское хозяйство,A,433511.8
263,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Строительство,F,152377.3
264,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Торговля,G,94030.3
265,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-июнь,Транспортировка и хранение,H,145994.5
266,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-март,Водоснабжение,E,98452.3
267,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-март,Все отрасли,0,154441.2
268,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-март,Гос. управление и военн. безопасность,O,137197.4
269,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-март,Административная деятельность,N,274665.2
270,1953,0.0,городской округ город Южно-Сахалинск,Хаб (центр),2024,январь-март,Здравоохранение,Q,118509.6
